episode,score,reward,epsilon,avg_td_loss
482,13,119.10999999999981,0.089273984641318,4.278928534498492
483,8,69.48999999999992,0.0888276147181114,4.1884670039018
484,14,128.98999999999995,0.08838347664452084,4.439544901765626
485,6,49.57000000000002,0.08794155926129824,4.993879208564758
486,20,188.88000000000028,0.08750185146499175,4.799373508396005
487,5,39.429999999999986,0.08706434220766679,4.37181802401467
488,9,79.2699999999999,0.08662902049662846,4.9239255434059235
489,5,39.470000000000006,0.08619587539414532,4.961566262325998
490,3,19.709999999999972,0.08576489601717459,5.451178586844242
491,5,39.49000000000001,0.08533607153708872,5.388943132601287
492,14,128.9099999999999,0.08490939117940327,5.380411671053979
493,11,99.21999999999993,0.08448484422350626,5.087306745847067
494,15,138.25000000000023,0.08406242000238873,5.270974968116321
495,5,39.750000000000014,0.08364210790237678,5.632669025851834
496,14,129.10999999999984,0.0832238973628649,4.792223375577193
497,12,108.94999999999982,0.08280777787605056,4.624271948458785
498,9,79.19999999999989,0.08239373898667031,4.4251573138766815
499,12,109.02999999999984,0.08198177029173696,5.337053043192083
500,3,19.739999999999984,0.08157186144027828,5.474837144215901
501,3,19.859999999999992,0.0811640021330769,5.179641313023037
502,12,108.83999999999979,0.08075818212241151,5.847278212392053
503,18,168.7500000000001,0.08035439121179945,5.661574403444926
504,3,19.73999999999999,0.07995261925574046,5.3651246150334675
505,26,247.60000000000093,0.07955285615946175,5.432140898615233
506,17,158.88000000000008,0.07915509187866444,5.661539281331576
507,10,89.37999999999985,0.07875931641927113,6.273102022197149
508,2,9.810000000000002,0.07836551983717477,6.299327644434842
509,2,9.769999999999985,0.07797369223798889,4.554968164517329
510,10,89.13999999999986,0.07758382377679894,5.344540827053109
511,12,109.10999999999984,0.07719590465791494,6.140708532987857
512,13,118.6799999999999,0.07680992513462537,6.630501634454074
513,16,148.91000000000008,0.07642587550895225,5.822653119526212
514,6,49.5,0.07604374613140748,5.00956580513402
515,8,69.26999999999998,0.07566352740075044,6.182029404291293
516,3,19.849999999999984,0.07528520976374668,5.6308883993249195
517,8,69.15999999999998,0.07490878371492794,5.505572854831654
518,11,98.90999999999981,0.0745342397963533,5.404792436883469
519,10,89.13999999999984,0.07416156859737154,5.517442860554174
520,3,19.789999999999978,0.07379076075438468,5.908932790756226
521,12,109.00999999999982,0.07342180695061275,5.12207529587405
522,6,49.41999999999998,0.07305469791585968,4.914526697305533
523,4,29.62999999999998,0.07268942442628039,5.8198458183379405
524,14,128.8,0.07232597730414898,6.244623351980139
525,9,79.2799999999999,0.07196434741762824,5.751149328743539
526,0,-10.05,0.0716045256805401,5.040687362353007
527,21,198.21000000000072,0.0712465030521374,5.281179256107084
528,4,29.700000000000003,0.0708902705368767,5.186781542641776
529,13,118.9499999999997,0.07053581918419231,5.212063514885783
530,4,29.71999999999999,0.07018314008827135,5.701713988275239
531,30,287.6800000000012,0.06983222438783,5.439122605233138
532,9,79.3799999999999,0.06948306326589085,4.676838444338904
533,7,59.479999999999976,0.0691356479495614,5.398378388086955
534,22,207.28000000000077,0.06878996970981359,5.505791583303678
535,13,118.6799999999997,0.06844601986126451,5.351404786109924
536,9,79.52999999999997,0.06810378976195819,4.887829876782601
537,16,149.28,0.0677632708131484,5.719521793086877
538,11,99.12999999999982,0.06742445445908266,6.0763971974151305
539,8,69.29999999999995,0.06708733218678724,5.904326408724241
540,10,89.32999999999991,0.0667518955258533,5.88740184979561
541,20,188.1300000000005,0.06641813604822402,6.0986582189798355
542,15,138.92999999999992,0.0660860453679829,5.737425658761001
543,10,88.96999999999991,0.06575561514114299,5.4447530612610935
544,25,237.8800000000005,0.06542683706543727,5.9781006885175945
545,12,108.96999999999973,0.06509970288011008,6.149928742441638
546,5,39.57000000000001,0.06477420436570952,5.827728972143056
547,10,89.0699999999999,0.06445033334388098,5.564240102584545
548,21,198.28000000000048,0.06412808167716157,5.461912780692897
549,1,-0.14999999999999858,0.06380744126877576,5.115039979710298
550,9,79.41999999999996,0.06348840406243188,5.486091617275687
551,2,9.949999999999996,0.06317096204211972,4.866490393877029
552,6,49.740000000000016,0.06285510723190912,6.194205573110869
553,15,138.95999999999987,0.06254083169574957,6.057868613799413
554,11,99.1299999999998,0.062228127537270826,5.303882984199909
555,14,128.6299999999999,0.06191698689958447,5.670211079873536
556,4,29.589999999999975,0.061607401965086545,5.310756413832955
557,16,148.78000000000017,0.06129936495526111,6.192865882846092
558,9,79.41999999999999,0.0609928681304848,5.8807688232730415
559,11,99.30999999999989,0.060687903789832374,5.653154446754926
560,4,29.409999999999982,0.06038446427088321,5.805095233023167
561,9,79.47999999999996,0.06008254194952879,7.208530306816101
562,1,-0.14999999999999858,0.05978212923978115,4.798790496938369
563,11,99.28999999999986,0.05948321859358224,5.874355376484883
564,10,89.15999999999988,0.05918580250061433,6.040109679573461
565,28,267.2500000000012,0.058889873488111255,6.229017523558516
566,14,128.93999999999988,0.058595424120670696,6.023785847277681
567,10,89.16999999999985,0.05830244700006734,6.456792095874218
568,7,59.51000000000005,0.058010934765067,6.579783820269401
569,16,148.31999999999994,0.05772088009124167,5.8543166508545745
570,14,128.76000000000008,0.05743227569078546,5.778034100429617
571,26,247.80000000000115,0.05714511431233153,5.914335586764069
572,19,178.11000000000018,0.05685938874076987,5.62527392241373
573,14,128.77999999999992,0.056575091797066025,5.5311312849504235
574,3,19.76999999999998,0.056292216338080694,5.871336477774161
575,20,188.43000000000018,0.05601075525639029,6.054787015647031
576,13,118.88999999999976,0.05573070148010834,6.003401487350464
577,9,79.37999999999995,0.0554520479727078,5.787560926543342
578,21,198.30000000000055,0.05517478773284426,5.852111083765824
579,0,-10.05,0.05489891379418004,6.618597666422526
580,14,128.84999999999997,0.05462441922520914,6.112524283849276
581,22,208.11000000000055,0.0543512971290831,6.269515866378568
582,8,69.58000000000001,0.05407954064343768,7.566442330678304
583,15,139.01,0.05380914294022049,5.800511919933816
584,22,207.9200000000007,0.05354009722551939,6.286194446282986
585,15,138.89000000000004,0.05327239673939179,6.326154072453656
586,22,207.8400000000005,0.053006034755694834,6.419940688121269
587,10,88.99999999999987,0.052741004581916356,5.325435415044561
588,7,59.630000000000024,0.052477299559006776,5.922325939602322
589,18,168.88000000000022,0.052214913061211746,5.52315515598268
590,23,217.95000000000067,0.05195383849590569,5.791191547718631
591,19,178.28000000000029,0.05169406930342616,6.497712078193824
592,9,79.19999999999987,0.05143559895690903,6.476136048634847
593,8,69.11999999999999,0.051178420962124486,7.755979262676435
594,8,69.61000000000003,0.05092252885731386,7.029922266801198
595,7,59.54000000000002,0.05066791621302729,6.886199134367484
596,7,59.58999999999999,0.05041457663196215,7.254107995909088
597,6,49.19000000000005,0.050162503748802344,7.302670616995204
598,14,128.60999999999973,0.049911691230058335,6.671117191190843
599,16,148.53000000000023,0.04966213277390804,5.912463034071574
600,17,158.85000000000016,0.0494138221100385,6.03978164930989
601,23,217.50000000000082,0.04916675299948831,6.321899848262759
602,17,158.1600000000003,0.04892091923449087,6.270211026220038
603,3,19.61999999999996,0.04867631463831842,7.39840601171766
604,10,89.3499999999999,0.048432933065126825,6.430682721890901
605,22,208.21000000000026,0.048190768399801194,6.053173578611695
606,12,109.24999999999987,0.04794981455780219,6.293808351863515
607,26,247.7400000000007,0.04771006548501318,6.359448812695831
608,18,168.44000000000042,0.047471515157588115,6.637064652442932
609,18,168.21000000000032,0.047234157581800176,6.32399936035426
610,1,-0.08999999999999986,0.046997986793891174,5.675892851569436
611,14,128.66999999999987,0.04676299685992172,5.986742889558947
612,20,188.10000000000036,0.04652918187562211,6.404447565711505
613,24,228.36000000000047,0.046296535966244,5.793219484349407
614,15,138.77999999999994,0.046065053286412784,7.198574377142864
615,9,78.90999999999981,0.04583472801998072,6.545051745006016
616,1,-0.08000000000000007,0.045605554379880814,7.062807369232178
617,11,99.02999999999982,0.04537752660798141,6.694055404138128
618,29,277.30000000000115,0.0451506389749415,6.525729224681855
619,15,138.81,0.044924885780066794,6.831525551831281
620,5,39.540000000000035,0.04470026135116646,6.546790994130648
621,5,39.52999999999999,0.04447676004441063,6.4566058122886805
622,7,59.42999999999999,0.04425437624418858,6.255342975029579
623,12,108.91999999999973,0.04403310436296763,6.611627777745901
624,13,118.91999999999973,0.043812938841152796,6.480966798594741
625,7,59.65999999999998,0.04359387414694703,7.411149859428406
626,9,79.24999999999993,0.043375904776212296,6.9965104131137625
627,10,89.39999999999989,0.043159025252331236,6.359699853709047
628,9,79.28999999999999,0.04294323012606958,5.9928779866960316
629,14,128.68999999999963,0.04272851397543923,6.759117232610102
630,17,158.9,0.04251487140556204,6.971915451809764
631,11,99.22999999999992,0.04230229704853423,6.475622699501809
632,14,128.44999999999976,0.04209078556329156,5.677914257610546
633,3,19.719999999999978,0.0418803316354751,4.692215248942375
634,19,178.2700000000005,0.041670929977297724,5.959755132853059
635,6,49.590000000000025,0.04146257532741124,5.772098943591118
636,1,-0.09999999999999964,0.04125526245077418,5.707233230272929
637,6,49.650000000000006,0.04104898613852031,5.832286108107794
638,14,128.7499999999999,0.04084374120782771,6.724060719353812
639,9,79.40999999999994,0.04063952250178857,6.5501526369564775
640,5,39.379999999999974,0.04043632488927963,7.056845612385693
641,15,138.5599999999999,0.04023414326483323,6.207548603415489
642,3,19.839999999999986,0.040032972548509065,5.755837941169739
643,23,218.34000000000066,0.03983280768576652,6.4443520972603245
644,8,69.16999999999992,0.03963364364733769,7.053029195122097
645,10,89.14999999999986,0.039435475429100995,6.406312711536884
646,15,138.7699999999998,0.03923829805195549,6.1133477842207435
647,7,59.44,0.03904210656169572,5.656993612647057
648,17,158.70000000000016,0.03884689602888724,5.430269227640049
649,26,247.7700000000009,0.0386526615487428,6.964042015075684
650,24,228.02000000000055,0.03845939824099909,6.82933568419897
651,3,19.669999999999977,0.03826710124979409,6.035845820968215
652,16,148.38000000000017,0.038075765743545126,7.129263072040494
653,18,168.66000000000003,0.0378853869148274,6.7722551355174945
654,17,158.65000000000026,0.03769595998025326,6.857888556773366
655,11,99.13999999999987,0.03750748018035199,6.270086539034941
656,7,59.449999999999946,0.037319942779450235,6.896927413486299
657,24,227.71000000000095,0.037133343065552986,7.410658797879857
658,22,208.12000000000052,0.03694767635022522,6.670264197751809
659,14,128.83,0.036762937968474095,7.311313822413936
660,11,98.87999999999985,0.03657912327863173,7.345292973902918
661,14,128.79999999999995,0.036396227662238566,6.673172597531919
662,8,69.04999999999998,0.03621424652392737,6.952674984931946
663,12,109.0399999999998,0.036033175291307735,6.662973653285875
664,15,138.86000000000004,0.03585300941485119,7.205862091137813
665,25,238.04000000000065,0.035673744367776934,7.219382380580043
666,30,286.86000000000143,0.03549537564593805,6.762903192077858
667,12,108.87999999999971,0.035317898767708356,7.028224287033081
668,12,108.88999999999972,0.03514130927386981,5.920523233952061
669,19,178.15000000000038,0.03496560272750046,7.258602387730668
670,4,29.719999999999985,0.03479077471386296,6.849599043528239
671,12,109.26999999999977,0.03461682084029365,7.259996694187786
672,17,158.67999999999998,0.034443736736092176,7.318463832537333
673,27,258.14000000000067,0.034271518052411715,6.338260755360683
674,21,198.4000000000004,0.034100160462149656,5.958763850259257
675,15,138.61999999999995,0.03392965965983891,7.486442791951167
676,12,109.09999999999987,0.033760011361539714,6.666155407729658
677,25,237.35000000000127,0.03359121130473201,6.862707138061523
678,20,187.7200000000007,0.033423255248208356,6.136513208289702
679,1,-0.09999999999999964,0.03325613897196732,6.194098909695943
680,4,29.519999999999946,0.03308985827710748,7.355200353658424
681,15,139.02999999999992,0.032924408985721944,6.581031212764504
682,15,138.46999999999989,0.03275978694079333,6.289603700299235
683,14,128.83000000000007,0.032595988006089364,6.5480361327980505
684,23,217.72000000000085,0.032433008066058915,6.75730542152647
685,27,257.5700000000016,0.03227084302572862,6.602965670758068
686,21,198.08000000000084,0.032109488810599975,7.342161832011748
687,2,9.96,0.031948941366546975,5.024098975317819
688,17,158.7500000000001,0.03178919665971424,6.7954758914200575
689,15,138.8900000000001,0.03163025067641567,6.756494077171866
690,21,198.57000000000068,0.03147209942303359,6.763970536896677
691,18,168.58000000000027,0.03131473892591842,6.196411519317153
692,14,129.07,0.031158165231288826,6.501705582495089
693,9,78.97999999999988,0.03100237440513238,6.455027086394174
694,6,49.650000000000034,0.030847362533106718,7.094507995105925
695,14,128.79999999999984,0.030693125720441184,7.124198014647872
696,25,237.35000000000116,0.030539660091838977,6.963754933314635
697,8,69.4999999999999,0.03038696179137978,6.729726338790635
698,7,59.3899999999999,0.030235026982422884,6.78559694946676
699,26,247.47000000000116,0.030083851847510768,6.312747727973121
700,12,109.26999999999985,0.029933432588273214,6.127878815628762
701,1,-0.12999999999999723,0.029783765425331846,6.347168223063151
702,16,148.68000000000018,0.029634846598205186,7.309906625107631
703,25,237.66000000000085,0.02948667236521416,7.509411633931673
704,13,119.18999999999988,0.029339239003388088,6.586178272648861
705,34,327.2800000000014,0.029192542808371146,6.396063182563657
706,32,307.01000000000164,0.02904658009432929,6.741257867899286
707,25,237.87000000000072,0.028901347193857643,7.124166281153467
708,5,39.609999999999985,0.028756840457888354,6.735693502426147
709,4,29.709999999999994,0.02861305625559891,5.080614580827601
710,5,39.55999999999998,0.028469990974320916,6.456312928199768
711,16,148.93000000000004,0.02832764101944931,6.615689702572361
712,21,198.0200000000005,0.028186002814352063,6.955845928192138
713,17,158.65000000000015,0.0280450728002803,6.7149104978524
714,17,158.61,0.0279048474362789,6.785600199061594
715,8,69.22999999999985,0.027765323199097504,6.060214957525564
716,13,118.8999999999998,0.027626496583102015,6.940780580043793
717,6,49.53000000000004,0.027488364100186506,8.204092118475172
718,12,109.05999999999979,0.027350922279685573,7.5129090647831145
719,19,178.5400000000002,0.027214167668287145,7.5649582765188566
720,16,148.24000000000012,0.02707809682994571,6.62732245267364
721,8,69.17999999999995,0.02694270634579598,7.703066967345856
722,3,19.839999999999986,0.026807992814067,7.275125646591187
723,35,336.110000000002,0.026673952849996664,6.77389282058267
724,13,119.09999999999991,0.02654058308574668,6.37790802350411
725,8,69.69999999999996,0.026407880170317945,7.037206142376631
726,11,99.26999999999998,0.026275840769466357,5.882404669593362
727,24,227.85000000000093,0.026144461565619025,6.813416968782743
728,1,-0.1399999999999988,0.02601373925779093,6.434886068105698
729,18,168.5200000000001,0.025883670561501974,6.786091735976899
730,14,128.97999999999982,0.025754252208694463,6.866527863037892
731,13,118.98999999999981,0.02562548094765099,7.25398210235264
732,17,158.67000000000002,0.025497353542912736,6.574837938839237
733,20,187.91000000000065,0.02536986677519817,6.590210394237353
734,8,69.38000000000002,0.02524301744132218,6.13942844766966
735,3,19.769999999999975,0.025116802354115567,6.7703719404008655
736,13,119.07999999999981,0.024991218342344988,7.169130435529745
737,4,29.63999999999998,0.024866262250633264,6.350311953847001
738,17,158.35000000000008,0.024741930939380097,6.261721336125024
739,11,99.0499999999998,0.024618221284683196,6.752258721913133
740,19,178.95000000000007,0.02449513017825978,6.785573080062866
741,5,39.720000000000006,0.02437265452736848,6.293848248089061
742,5,39.59999999999998,0.024250791254731636,6.4733089986054795
743,2,9.909999999999997,0.024129537298457977,8.862342158953348
744,6,49.330000000000034,0.024008889611965685,6.174710673254889
745,9,79.37999999999995,0.023888845163905856,6.746265646484163
746,3,19.729999999999986,0.023769400938086327,7.355506850827124
747,11,99.1299999999999,0.023650553933395897,5.9725824702869765
748,18,168.50000000000023,0.023532301163728918,7.516765391332863
749,23,218.00000000000057,0.023414639657910272,6.691357512559209
750,18,168.48000000000008,0.023297566459620722,7.078213698682729
751,17,158.56000000000012,0.023181078627322618,6.2571227256162665
752,20,188.32000000000042,0.023065173234186005,6.655930015775892
753,23,217.95000000000073,0.022949847368015076,7.284501876372958
754,20,188.51000000000013,0.022835098131175,7.07844781034133
755,12,109.0799999999998,0.022720922640519125,7.246542272113619
756,17,158.4700000000001,0.02260731802731653,6.292857874206632
757,16,148.81999999999988,0.022494281437179946,6.792596364021302
758,8,69.28999999999999,0.022381810029994047,6.913911259174347
759,21,198.6000000000003,0.022269900979844076,6.959610572567692
760,18,168.81000000000014,0.022158551474944856,6.702388508596282
761,8,69.19999999999995,0.022047758717570132,6.749841272161248
762,17,158.9300000000001,0.021937519923982282,7.148057933807373
763,8,69.36999999999992,0.021827832324362372,7.221320625808504
764,11,98.88999999999987,0.02171869316274056,6.3564804298121755
765,3,19.830000000000002,0.021610099696926857,6.442507425944011
766,16,148.99,0.021502049198442223,6.902598237587234
767,3,19.71999999999999,0.021394538952450012,5.664828069508076
768,12,109.3499999999999,0.02128756625768776,6.972991634637881
769,5,39.51999999999998,0.021181128426399323,6.9387372290646585
770,20,188.22000000000045,0.021075222784267326,6.376624224773004
771,6,49.370000000000005,0.020969846670345987,6.719287167276655
772,27,258.0700000000009,0.020864997436994256,6.574430704116821
773,39,375.9200000000026,0.020760672449809284,6.964582473039627
774,18,168.74000000000007,0.020656869087560238,6.597494503547406
775,26,247.47000000000094,0.020553584742122436,6.8630182002271924
776,20,188.1700000000004,0.020450816818411825,6.707777660267026
777,9,79.35999999999996,0.020348562734319765,6.731771730087899
778,9,79.31999999999995,0.020246819920648168,6.867221462420928
779,12,108.92999999999974,0.020145585821044927,6.818096204598745
780,11,99.3799999999999,0.020044857891939702,7.389595060735135
781,22,208.35000000000036,0.019944633602480003,7.805373387133821
782,18,168.8100000000003,0.019844910434467605,7.002270857493083
783,7,59.329999999999984,0.019745685882295267,6.39600045522054
784,17,158.85000000000016,0.01964695745288379,7.375973423620812
785,22,208.17000000000047,0.01954872266561937,7.073681956356012
786,13,119.18999999999988,0.019450979052291272,6.644172043549387
787,10,89.26999999999997,0.019353724157029815,7.583551687853677
788,2,9.819999999999997,0.019256955536244666,9.466681548527308
789,14,129.05999999999992,0.019160670758563442,7.544211748543136
790,8,69.50999999999996,0.019064867404770626,7.672776690844832
791,6,49.52000000000004,0.018969543067746772,7.756257074529475
792,16,148.78999999999996,0.018874695352408037,6.975981772809789
793,9,79.49999999999996,0.018780321875645996,6.7212844610214235
794,22,208.1800000000004,0.018686420266267767,6.580503672506751
795,13,118.85999999999973,0.018592988164936427,6.979919265955687
796,16,148.69999999999987,0.018500023224111744,6.558252900636115
797,17,158.92999999999995,0.018407523107991184,7.455714891433716
798,30,287.2000000000014,0.01831548549245123,6.834162169330757
799,10,89.50999999999989,0.018223908064988973,6.402917985121409
800,21,198.18000000000075,0.018132788524664028,6.912105498360653
801,4,29.740000000000002,0.018042124582040707,7.295395566571143
802,36,346.79000000000207,0.017951913959130504,7.353568813654298
803,14,128.79999999999995,0.01786215438933485,7.164002722280997
804,19,178.32000000000048,0.017772843617388175,7.050306775468461
805,25,237.9100000000007,0.017683979399301233,7.410768717907844
806,15,138.84999999999997,0.017595559502304726,6.805126401304289
807,32,307.1300000000017,0.0175075817047932,6.646572941541672
808,20,188.42000000000036,0.017420043796269234,6.983338134914803
809,19,178.14000000000024,0.017332943577287888,7.2068934926708925
810,15,138.84000000000012,0.01724627885940145,6.742863749012803
811,21,198.2200000000006,0.017160047465104442,7.062994349002838
812,14,128.85999999999996,0.01707424722777892,7.077894338341647
813,23,217.99000000000066,0.016988875991640028,7.457125000423855
814,14,128.77999999999983,0.016903931611681827,7.680996318803216
815,31,297.2300000000017,0.01681941195362342,7.449972465971912
816,12,109.12999999999978,0.016735314893855303,7.464953587055207
817,11,98.95999999999985,0.016651638319386028,6.821331786698308
818,29,277.25000000000114,0.0165683801277891,7.382906905158621
819,10,89.19999999999992,0.016485538227150154,5.99327644935021
820,18,168.70000000000033,0.0164031105360144,7.385028483883646
821,10,89.31999999999995,0.01632109498333433,6.814200564275814
822,7,59.270000000000024,0.016239489508417658,6.893703964021471
823,18,168.21000000000038,0.01615829206087557,7.009976679628545
824,17,158.2900000000002,0.01607750060057119,6.908817363163782
825,13,118.83999999999978,0.015997113097568336,7.800014981856713
826,32,307.5800000000013,0.015917127532080494,6.99107566356659
827,20,188.8100000000003,0.01583754189442009,6.647300039018903
828,29,277.61000000000126,0.01575835418494799,7.19191303572247
829,20,188.6500000000002,0.01567956241402325,7.4022129865793085
830,19,178.42000000000024,0.015601164601953134,7.6474267766716775
831,19,178.32000000000033,0.015523158778943369,7.20248928095432
832,11,99.17999999999984,0.015445542985048652,6.993843388050161
833,19,178.66000000000014,0.015368315270123408,7.409726672358327
834,16,148.67000000000027,0.01529147369377279,6.233687726656596
835,1,-0.09999999999999964,0.015215016325303928,6.706577817598979
836,24,228.0100000000008,0.015138941243677408,7.373300139393125
837,15,138.83000000000015,0.01506324653745902,7.120462749237404
838,16,148.5799999999999,0.014987930304771725,7.147404079917092
839,6,49.57000000000001,0.014912990653247866,7.651859610080719
840,16,148.75,0.014838425699981627,7.287815110784181
841,26,247.94000000000102,0.01476423357148172,7.798397503185681
842,11,99.08999999999983,0.014690412403624311,7.5525515773921335
843,17,158.78000000000006,0.01461696034160619,6.807344203335898
844,6,49.45000000000002,0.014543875539898159,8.107030457065951
845,23,218.01000000000062,0.014471156162198668,7.052643434883768
846,23,217.86000000000104,0.014398800381387675,7.130619095153167
847,22,208.06000000000057,0.014326806379480736,7.339732790872248
848,15,138.86999999999995,0.014255172347583332,7.2176017520963685
849,17,158.47000000000003,0.014183896485845416,8.001416973203247
850,21,197.81000000000057,0.014112977003416188,7.199504558476175
851,25,237.65000000000103,0.014042412118399107,7.034362138002768
852,6,49.650000000000006,0.013972200057807112,8.16423852103097
853,9,79.47999999999996,0.013902339057518077,8.278080209609001
854,12,109.29999999999983,0.013832827362230486,7.432865763285074
855,16,148.8599999999999,0.013763663225419333,7.08025207228333
856,20,188.2700000000006,0.013694844909292236,7.397788900689981
857,21,197.9300000000008,0.013626370684745774,7.234454388181195
858,17,158.63000000000022,0.013558238831322046,7.331937123114063
859,25,237.66000000000082,0.013490447637165436,7.141858792304992
860,18,168.62000000000018,0.013422995398979608,6.970989120993645
861,18,168.58000000000015,0.01335588042198471,7.290917464665005
862,24,227.9900000000006,0.013289101019874787,7.940980076789856
863,10,89.36999999999989,0.013222655514775413,7.816209986403182
864,17,158.64000000000016,0.013156542237201536,7.500119148910819
865,14,128.56999999999988,0.013090759526015528,7.763005119335802
866,27,257.4400000000011,0.01302530572838545,7.613684277299424
867,25,238.0200000000009,0.012960179199743523,7.751007604811873
868,24,227.9700000000007,0.012895378303744804,7.671105435020046
869,21,198.46000000000052,0.01283090141222608,7.558346965096214
870,33,316.73000000000167,0.012766746905164949,8.056102746081153
871,26,247.65000000000083,0.012702913170639124,8.005534903693745
872,21,198.14000000000055,0.012639398604785928,8.257309769781736
873,21,198.53000000000029,0.012576201611761997,7.2584685376409945
874,18,168.55000000000024,0.012513320603703188,7.445445710565986
875,24,227.55000000000103,0.012450754000684672,8.04786735287419
876,12,109.16999999999987,0.012388500230681249,7.70264595746994
877,19,178.42000000000024,0.012326557729527843,7.923109741693132
878,20,188.6200000000004,0.012264924940880204,7.695866733227136
879,10,89.32999999999988,0.012203600316175803,8.529928317436806
880,7,59.45999999999995,0.012142582314594924,7.441137875280073
881,12,109.06999999999978,0.01208186940302195,7.463418965069753
882,22,208.3400000000007,0.01202146005600684,7.787182891179645
883,26,248.0000000000004,0.011961352755726806,8.259893704090874
884,12,109.12999999999981,0.01190154599194817,7.939627845287323
885,27,257.37000000000126,0.01184203826198843,6.996578816286068
886,18,168.46000000000032,0.011782828070678488,7.4810831147122245
887,16,148.36000000000007,0.011723913930325095,7.491642061518042
888,12,108.92999999999984,0.01166529436067347,7.216840008894603
889,26,247.38000000000113,0.011606967888870102,7.094628060977764
890,35,336.87000000000165,0.01154893304942575,7.381308834327326
891,11,98.87999999999985,0.011491188384178622,8.621301758673884
892,38,366.6300000000019,0.011433732442257729,7.385055183730227
893,25,237.87000000000074,0.01137656378004644,7.198678050579885
894,18,168.76000000000005,0.011319680961146208,7.472330203423133
895,3,19.87999999999999,0.011263082556340478,7.0447956174612045
896,24,227.78000000000083,0.011206767143558775,7.859132371933354
897,6,49.490000000000016,0.011150733307840981,7.012628925257716
898,17,158.58,0.011094979641301777,7.561912851035595
899,13,118.8399999999998,0.011039504743095268,7.540446978348952
900,13,118.75999999999982,0.01098430721937979,8.063770389211351
901,20,188.12000000000052,0.010929385683282892,7.0463705564800065
902,28,268.0200000000009,0.010874738754866477,7.611251327959977
903,33,317.2700000000012,0.010820365061092144,7.0583098004617595
904,11,99.1599999999999,0.010766263235786683,7.470039737721284
905,16,148.85000000000016,0.01071243191960775,7.646376781391375
906,31,297.3600000000014,0.010658869760009713,7.526537614094244
907,22,207.86000000000072,0.010605575411209664,7.388810227188883
908,23,217.78000000000114,0.010552547534153616,7.3266761453171085
909,23,217.81000000000063,0.010499784796482848,7.234040751869296
910,18,168.44000000000023,0.010447285872500434,7.08315734727042
911,10,89.11999999999985,0.01039504944313793,7.15637292283954
912,3,19.93,0.010343074195922241,8.263349164615978
913,12,108.92999999999982,0.01029135882494263,7.373593258857727
914,18,168.5499999999999,0.010239902030817916,6.794495228587127
915,12,109.07999999999983,0.010188702520663827,6.974687792005993
916,10,89.0599999999998,0.010137759008060509,6.646406852631342
917,16,148.99000000000012,0.010087070213020206,8.135234446848854
918,20,188.43000000000046,0.010036634861955105,7.446057935779014
919,13,119.06999999999988,0.01,7.4101380499723914
920,12,108.92999999999975,0.01,7.2273585875829065
921,11,98.92999999999988,0.01,7.694760066120565
922,17,158.50000000000017,0.01,7.388545308794294
923,17,158.69000000000005,0.01,7.31297578587628
924,17,158.7700000000001,0.01,7.980819560111837
925,23,217.62000000000103,0.01,8.097521965740292
926,12,109.1599999999998,0.01,7.861663980582326
927,20,188.47000000000062,0.01,7.84749326349675
928,13,119.24999999999983,0.01,7.697593096936687
929,6,49.460000000000036,0.01,8.271894767636159
930,14,128.88999999999996,0.01,7.415298308644976
931,26,247.6300000000009,0.01,7.652235394174403
932,16,149.1100000000001,0.01,7.943244056881599
933,24,227.93000000000075,0.01,7.5626394512324495
934,15,138.97000000000006,0.01,8.174957615988594
935,7,59.47000000000007,0.01,8.03854434607459
936,26,247.82000000000085,0.01,7.90426098473218
937,19,178.7100000000002,0.01,7.624499344985757
938,6,49.46,0.01,7.895106088919718
939,24,228.02000000000072,0.01,7.879592261506837
940,15,138.58000000000007,0.01,7.659313426742071
941,11,99.3199999999999,0.01,7.303383156657219
942,8,69.19999999999995,0.01,7.391625573126118
943,12,109.30999999999989,0.01,7.3477855252056585
944,15,139.1100000000001,0.01,8.262769508361817
945,13,118.61000000000001,0.01,7.230571980569877
946,18,168.76999999999998,0.01,7.859388777907466
947,30,286.91000000000145,0.01,7.603585289506351
948,14,129.02000000000004,0.01,7.649148261652583
949,20,188.21000000000038,0.01,7.267178493738174
950,10,89.03999999999982,0.01,7.212153617466722
951,11,98.94999999999979,0.01,7.698556423187256
952,31,297.26000000000147,0.01,7.612084264848747
953,26,247.39000000000112,0.01,7.259759979115592
954,6,49.49000000000001,0.01,7.256873208900978
955,18,168.7000000000003,0.01,7.427547750857053
956,4,29.590000000000003,0.01,7.191178819407588
957,11,99.18999999999994,0.01,7.401507628861294
958,31,297.3800000000014,0.01,7.524189640875576
959,13,118.98999999999981,0.01,7.0794105052948
960,6,49.46000000000005,0.01,7.602067306393483
961,22,207.96000000000043,0.01,7.078088173257097
962,27,257.7700000000009,0.01,7.337200957940394
963,28,267.2400000000011,0.01,7.8449263916640986
964,14,129.36999999999995,0.01,7.9374826443501005
965,20,188.5400000000002,0.01,7.856676869763586
966,24,227.94000000000062,0.01,7.768930662245977
967,23,218.2600000000008,0.01,7.303096381100741
968,10,89.27999999999992,0.01,6.753399708184851
969,11,98.82999999999974,0.01,7.569026274274486
970,12,108.84999999999972,0.01,7.125218437984586
971,25,237.82000000000102,0.01,7.557631606938409
972,13,119.32999999999984,0.01,7.5225884708357444
